10.000000 	0.125137 	1.248590 	-0.212190 	0.990325 	-0.121110 	1.290718 	0.175918 	1.230041 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-62.500000 	62.500000 	-62.500000 	62.500000 	-62.500000 	62.500000 	-62.500000 	62.500000 	-17.000000 	11.000000 	7.000000 	-13.000000 	2.000000 	3.000000 	8.000000 	1.000000 	10.163134 	28.000000 	28.000000 	28.000000 	28.000000 	31.000000 	30.000000 	30.000000 	30.000000 	
20.000000 	0.125137 	1.248590 	-0.212190 	0.990325 	-0.121110 	1.290729 	0.175918 	1.230041 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-17.000000 	21.000000 	4.000000 	-17.000000 	-3.000000 	-4.000000 	9.000000 	0.000000 	9.915200 	28.000000 	28.000000 	28.000000 	28.000000 	31.000000 	30.000000 	30.000000 	30.000000 	
30.000000 	0.121280 	1.245543 	-0.214778 	0.986618 	-0.114079 	1.299581 	0.182075 	1.222318 	-0.542991 	-0.366519 	-0.302524 	-0.424697 	0.240952 	0.295252 	0.212833 	-0.262284 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-25.000000 	-40.000000 	-42.000000 	-35.000000 	35.000000 	27.000000 	34.000000 	-32.000000 	9.962000 	28.000000 	28.000000 	28.000000 	28.000000 	31.000000 	30.000000 	30.000000 	30.000000 	
40.000000 	0.114452 	1.244009 	-0.219679 	0.984871 	-0.101168 	1.309701 	0.194688 	1.213710 	-0.723342 	0.079509 	-0.638015 	0.116355 	0.382033 	0.170170 	0.396578 	-0.125082 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-43.000000 	16.000000 	-39.000000 	19.000000 	38.000000 	-23.000000 	28.000000 	20.000000 	10.013100 	28.000000 	28.000000 	28.000000 	28.000000 	31.000000 	30.000000 	30.000000 	30.000000 	
50.000000 	0.106484 	1.246683 	-0.227370 	0.987225 	-0.083804 	1.312194 	0.213458 	1.214072 	-1.000655 	0.446029 	-0.915328 	0.378155 	0.539113 	-0.029089 	0.584201 	0.120719 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-36.000000 	23.000000 	-36.000000 	30.000000 	32.000000 	-29.000000 	37.000000 	24.000000 	9.977561 	28.000000 	28.000000 	28.000000 	28.000000 	31.000000 	30.000000 	30.000000 	30.000000 	
60.000000 	0.094670 	1.252723 	-0.237916 	0.992402 	-0.058760 	1.306825 	0.240387 	1.223106 	-1.272151 	0.713646 	-1.217852 	0.622501 	0.719948 	-0.224954 	0.754855 	0.325795 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-62.500000 	-40.000000 	32.000000 	-34.000000 	35.000000 	37.000000 	-30.000000 	28.000000 	29.000000 	9.989200 	28.000000 	28.000000 	28.000000 	28.000000 	31.000000 	30.000000 	30.000000 	30.000000 	
70.000000 	0.081834 	1.260499 	-0.250294 	0.999326 	-0.030243 	1.295149 	0.270609 	1.238116 	-1.555282 	0.967688 	-1.442806 	0.872665 	0.865392 	-0.415000 	0.917268 	0.488207 	-14.708087 	-62.500000 	-14.708087 	-62.500000 	-14.708087 	-62.500000 	-14.708087 	-62.500000 	-36.000000 	38.000000 	-39.000000 	25.000000 	31.000000 	-26.000000 	35.000000 	36.000000 	9.995896 	28.000000 	28.000000 	28.000000 	28.000000 	31.000000 	30.000000 	30.000000 	30.000000 	
80.000000 	0.063117 	1.274060 	-0.268425 	1.011236 	0.013508 	1.270702 	0.315755 	1.264832 	-1.842292 	1.308997 	-1.741451 	1.213973 	1.043804 	-0.656438 	1.107799 	0.700071 	62.096561 	-62.500000 	62.096561 	-62.500000 	62.096561 	-62.500000 	62.096561 	-62.500000 	-41.000000 	39.000000 	-38.000000 	37.000000 	33.000000 	-25.000000 	38.000000 	29.000000 	10.000367 	28.000000 	28.000000 	28.000000 	28.000000 	31.000000 	30.000000 	30.000000 	30.000000 	
90.000000 	0.046083 	1.287951 	-0.285459 	1.024286 	0.052954 	1.243015 	0.358281 	1.294298 	-1.799628 	1.634792 	-1.756965 	1.506801 	1.086468 	-0.837273 	1.140767 	0.889148 	62.500000 	-62.500000 	62.500000 	-62.500000 	62.500000 	-62.500000 	62.500000 	-62.500000 	-28.000000 	29.000000 	-21.000000 	34.000000 	19.000000 	-29.000000 	16.000000 	34.000000 	9.979387 	28.000000 	28.000000 	28.000000 	28.000000 	31.000000 	30.000000 	30.000000 	30.000000 	
100.000000 	0.031020 	1.305720 	-0.300500 	1.040307 	0.093445 	1.204197 	0.400135 	1.334170 	-1.303179 	1.979979 	-1.320632 	1.784114 	0.917268 	-1.072893 	0.976900 	1.086468 	62.500000 	-62.500000 	62.500000 	-62.500000 	62.500000 	-62.500000 	62.500000 	-62.500000 	10.000000 	35.000000 	10.000000 	41.000000 	-13.000000 	-35.000000 	-18.000000 	32.000000 	10.000819 	28.000000 	28.000000 	28.000000 	28.000000 	31.000000 	30.000000 	30.000000 	30.000000 	
